codice_scuola|tipo_assenza|scuola|regionale|nazione
"PAIC89300R"|"malattia"|10|17|15
"PAIC89300R"|"Altri"|7|9|8
"PAIC896008"|"Maternità"|0|1|2
"PAIC896008"|"malattia"|21|17|15
"PAIC896008"|"Altri"|5|9|8
"PAIC897004"|"Maternità"|0|1|2
"PAIC897004"|"malattia"|9|17|15
"PAIC897004"|"Altri"|9|9|8
"PAIC89800X"|"Maternità"|0|1|2
"PAIC89800X"|"malattia"|30|17|15
"PAIC89800X"|"Altri"|6|9|8
"PAIC89900Q"|"Maternità"|1|1|2
"PAIC89900Q"|"malattia"|8|17|15
"PAIC89900Q"|"Altri"|9|9|8
"PAIC8AA008"|"Maternità"|0|1|2
"PAIC8AA008"|"malattia"|24|17|15
"PAIC8AA008"|"Altri"|8|9|8
"PAIC8AB004"|"Maternità"|0|1|2
"PAIC8AB004"|"malattia"|14|17|15
"PAIC8AB004"|"Altri"|4|9|8
"PAIC8AC00X"|"Maternità"|0|1|2
"PAIC8AC00X"|"malattia"|19|17|15
"PAIC8AC00X"|"Altri"|17|9|8
"PAIC8AD00Q"|"Maternità"|0|1|2
"PAIC8AD00Q"|"malattia"|37|17|15
"PAIC8AD00Q"|"Altri"|6|9|8
"PAIS00100T"|"Maternità"|0|1|2
"PAIS00100T"|"malattia"|21|17|15
"PAIS00100T"|"Altri"|10|9|8
"PAIS00200N"|"Maternità"|1|1|2
"PAIS00200N"|"malattia"|10|17|15
"PAIS00200N"|"Altri"|5|9|8
"PAIS004009"|"Maternità"|1|1|2
"PAIS004009"|"malattia"|14|17|15
"PAIS004009"|"Altri"|5|9|8
"PAIS00700R"|"Maternità"|1|1|2
"PAIS00700R"|"malattia"|16|17|15
"PAIS00700R"|"Altri"|3|9|8
"PAIS00800L"|"Maternità"|0|1|2
"PAIS00800L"|"malattia"|14|17|15
"PAIS00800L"|"Altri"|16|9|8
"PAIS00900C"|"Maternità"|0|1|2
"PAIS00900C"|"malattia"|13|17|15
"PAIS00900C"|"Altri"|9|9|8
"PAIS01100C"|"Maternità"|0|1|2
"PAIS01100C"|"malattia"|36|17|15
"PAIS01100C"|"Altri"|7|9|8
"PAIS013004"|"Maternità"|4|1|2
"PAIS013004"|"malattia"|25|17|15
"PAIS013004"|"Altri"|19|9|8
"PAIS01400X"|"Maternità"|2|1|2
"PAIS01400X"|"malattia"|13|17|15
"PAIS01400X"|"Altri"|1|9|8
"PAIS01600G"|"Maternità"|1|1|2
"PAIS01600G"|"malattia"|16|17|15
"PAIS01600G"|"Altri"|8|9|8
"PAIS01700B"|"Maternità"|0|1|2
"PAIS01700B"|"malattia"|4|17|15
"PAIS01700B"|"Altri"|6|9|8
"PAIS018007"|"Maternità"|1|1|2
"PAIS018007"|"malattia"|10|17|15
"PAIS018007"|"Altri"|12|9|8
"PAIS019003"|"Maternità"|0|1|2
"PAIS019003"|"malattia"|11|17|15
"PAIS019003"|"Altri"|19|9|8
"PAIS021003"|"Maternità"|0|1|2
"PAIS021003"|"malattia"|25|17|15
"PAIS021003"|"Altri"|12|9|8
"PAMM00200E"|"Maternità"|0|1|2
"PAMM00200E"|"malattia"|13|17|15
"PAMM00200E"|"Altri"|8|9|8
"PAMM005002"|"Maternità"|0|1|2
"PAMM005002"|"malattia"|5|17|15
"PAMM005002"|"Altri"|8|9|8
"PAMM00700N"|"Maternità"|0|1|2
"PAMM00700N"|"malattia"|16|17|15
"PAMM00700N"|"Altri"|10|9|8
"PAMM01400R"|"Maternità"|0|1|2
"PAMM01400R"|"malattia"|23|17|15
"PAMM01400R"|"Altri"|3|9|8
"PAMM01500L"|"Maternità"|1|1|2
"PAMM01500L"|"malattia"|12|17|15
"PAMM01500L"|"Altri"|4|9|8
"PAMM017008"|"Maternità"|0|1|2
"PAMM017008"|"malattia"|17|17|15
"PAMM017008"|"Altri"|10|9|8
"PAMM018004"|"Maternità"|0|1|2
"PAMM018004"|"malattia"|28|17|15
"PAMM018004"|"Altri"|4|9|8
"PAMM01900X"|"Maternità"|2|1|2
"PAMM01900X"|"malattia"|19|17|15
"PAMM01900X"|"Altri"|5|9|8
"PAMM02300G"|"Maternità"|0|1|2
"PAMM02300G"|"malattia"|34|17|15
"PAMM02300G"|"Altri"|4|9|8
"PAMM02400B"|"Maternità"|0|1|2
"PAMM02400B"|"malattia"|20|17|15
"PAMM02400B"|"Altri"|23|9|8
"PAMM02800P"|"Maternità"|0|1|2
"PAMM02800P"|"malattia"|15|17|15
"PAMM02800P"|"Altri"|2|9|8
"PAMM03600N"|"Maternità"|0|1|2
"PAMM03600N"|"malattia"|16|17|15
"PAMM03600N"|"Altri"|6|9|8
"PAMM03700D"|"Maternità"|1|1|2
"PAMM03700D"|"malattia"|13|17|15
"PAMM03700D"|"Altri"|4|9|8
"PAMM040009"|"Maternità"|0|1|2
"PAMM040009"|"malattia"|23|17|15
"PAMM040009"|"Altri"|14|9|8
"PAMM041005"|"Maternità"|0|1|2
"PAMM041005"|"malattia"|13|17|15
"PAMM041005"|"Altri"|12|9|8
"PAMM04300R"|"Maternità"|0|1|2
"PAMM04300R"|"malattia"|27|17|15
"PAMM04300R"|"Altri"|28|9|8
"PAMM04800X"|"Maternità"|0|1|2
"PAMM04800X"|"malattia"|24|17|15
"PAMM04800X"|"Altri"|2|9|8
"PAMM05000X"|"Maternità"|0|1|2
"PAMM05000X"|"malattia"|16|17|15
"PAMM05000X"|"Altri"|3|9|8
"PAMM05100Q"|"Maternità"|0|1|2
"PAMM05100Q"|"malattia"|10|17|15
"PAMM05100Q"|"Altri"|8|9|8
"PAMM05200G"|"Maternità"|1|1|2
"PAMM05200G"|"malattia"|37|17|15
"PAMM05200G"|"Altri"|7|9|8
"PAMM063002"|"Maternità"|0|1|2
"PAMM063002"|"malattia"|15|17|15
"PAMM063002"|"Altri"|8|9|8
"PAMM06400T"|"Maternità"|4|1|2
"PAMM06400T"|"malattia"|8|17|15
"PAMM06400T"|"Altri"|15|9|8
"PAMM076004"|"Maternità"|0|1|2
"PAMM076004"|"malattia"|18|17|15
"PAMM076004"|"Altri"|19|9|8
"PAMM07700X"|"Maternità"|0|1|2
"PAMM07700X"|"malattia"|27|17|15
"PAMM07700X"|"Altri"|10|9|8
"PAMM091006"|"Maternità"|0|1|2
"PAMM091006"|"malattia"|24|17|15
"PAMM091006"|"Altri"|1|9|8
"PAMM09900R"|"Maternità"|1|1|2
"PAMM09900R"|"malattia"|10|17|15
"PAMM09900R"|"Altri"|7|9|8
"PAMM10200B"|"Maternità"|0|1|2
"PAMM10200B"|"malattia"|11|17|15
"PAMM10200B"|"Altri"|6|9|8
"PAMM10500V"|"Maternità"|0|1|2
"PAMM10500V"|"malattia"|41|17|15
"PAMM10500V"|"Altri"|2|9|8
"PAMM10600P"|"Maternità"|0|1|2
"PAMM10600P"|"malattia"|16|17|15
"PAMM10600P"|"Altri"|6|9|8
"PAMM120001"|"Maternità"|20|1|2
"PAMM120001"|"malattia"|18|17|15
"PAMM120001"|"Altri"|6|9|8
"PAMM12600X"|"Maternità"|0|1|2
"PAMM12600X"|"malattia"|10|17|15
"PAMM12600X"|"Altri"|14|9|8
"PAMM13000G"|"Maternità"|0|1|2
"PAMM13000G"|"malattia"|6|17|15
"PAMM13000G"|"Altri"|5|9|8
"PAMM13400V"|"Maternità"|0|1|2
"PAMM13400V"|"malattia"|23|17|15
"PAMM13400V"|"Altri"|2|9|8
"PAMM138006"|"Maternità"|10|1|2
"PAMM138006"|"malattia"|13|17|15
"PAMM138006"|"Altri"|10|9|8
"PAPC01000V"|"Maternità"|1|1|2
"PAPC01000V"|"malattia"|23|17|15
"PAPC01000V"|"Altri"|7|9|8
"PAPC030004"|"Maternità"|0|1|2
"PAPC030004"|"malattia"|17|17|15
"PAPC030004"|"Altri"|11|9|8
"PAPC04000P"|"Maternità"|0|1|2
"PAPC04000P"|"malattia"|19|17|15
"PAPC04000P"|"Altri"|24|9|8
"PAPC09000Q"|"Maternità"|0|1|2
"PAPC09000Q"|"malattia"|14|17|15
"PAPC09000Q"|"Altri"|13|9|8
"PAPC11000Q"|"Maternità"|0|1|2
"PAPC11000Q"|"malattia"|16|17|15
"PAPC11000Q"|"Altri"|4|9|8
"PAPC12000A"|"Maternità"|0|1|2
"PAPC12000A"|"malattia"|0|17|15
"PAPC12000A"|"Altri"|0|9|8
"PAPM010003"|"Maternità"|0|1|2
"PAPM010003"|"malattia"|13|17|15
"PAPM010003"|"Altri"|6|9|8
"PAPM02000N"|"Maternità"|0|1|2
"PAPM02000N"|"malattia"|35|17|15
"PAPM02000N"|"Altri"|21|9|8
"PAPM04000V"|"Maternità"|2|1|2
"PAPM04000V"|"malattia"|12|17|15
"PAPM04000V"|"Altri"|11|9|8
"PAPM07000P"|"Maternità"|1|1|2
"PAPM07000P"|"malattia"|25|17|15
"PAPM07000P"|"Altri"|3|9|8
"PAPS010002"|"Maternità"|0|1|2
"PAPS010002"|"malattia"|24|17|15
"PAPS010002"|"Altri"|12|9|8
"PAPS02000L"|"Maternità"|1|1|2
"PAPS02000L"|"malattia"|7|17|15
"PAPS02000L"|"Altri"|5|9|8
"PAPS05000C"|"Maternità"|0|1|2
"PAPS05000C"|"malattia"|5|17|15
"PAPS05000C"|"Altri"|5|9|8
"PAPS060003"|"Maternità"|0|1|2
"PAPS060003"|"malattia"|9|17|15
"PAPS060003"|"Altri"|8|9|8
"PAPS080008"|"Maternità"|1|1|2
"PAPS080008"|"malattia"|23|17|15
"PAPS080008"|"Altri"|14|9|8
"PAPS09000V"|"Maternità"|1|1|2
"PAPS09000V"|"malattia"|14|17|15
"PAPS09000V"|"Altri"|6|9|8
"PAPS100008"|"Maternità"|1|1|2
"PAPS100008"|"malattia"|15|17|15
"PAPS100008"|"Altri"|9|9|8
"PAPS16000X"|"Maternità"|6|1|2
"PAPS16000X"|"malattia"|5|17|15
"PAPS16000X"|"Altri"|3|9|8
"PARC01000E"|"Maternità"|1|1|2
"PARC01000E"|"malattia"|14|17|15
"PARC01000E"|"Altri"|15|9|8
"PARC020005"|"Maternità"|5|1|2
"PARC020005"|"malattia"|17|17|15
"PARC020005"|"Altri"|19|9|8
"PARH01000Q"|"Maternità"|3|1|2
"PARH01000Q"|"malattia"|13|17|15
"PARH01000Q"|"Altri"|12|9|8
"PARH02000A"|"Maternità"|2|1|2
"PARH02000A"|"malattia"|16|17|15
"PARH02000A"|"Altri"|9|9|8
"PARH050006"|"Maternità"|4|1|2
"PARH050006"|"malattia"|32|17|15
"PARH050006"|"Altri"|5|9|8
"PARI010007"|"Maternità"|6|1|2
"PARI010007"|"malattia"|43|17|15
"PARI010007"|"Altri"|16|9|8
"PARI02000T"|"Maternità"|1|1|2
"PARI02000T"|"malattia"|8|17|15
"PARI02000T"|"Altri"|6|9|8
"PARI03000C"|"Maternità"|0|1|2
"PARI03000C"|"malattia"|11|17|15
"PARI03000C"|"Altri"|24|9|8
"PARI040003"|"Maternità"|2|1|2
"PARI040003"|"malattia"|12|17|15
"PARI040003"|"Altri"|8|9|8
"PASD01000C"|"Maternità"|1|1|2
"PASD01000C"|"malattia"|7|17|15
"PASD01000C"|"Altri"|3|9|8
"PASD020003"|"Maternità"|1|1|2
"PASD020003"|"malattia"|13|17|15
"PASD020003"|"Altri"|12|9|8
"PASD03000N"|"Maternità"|6|1|2
"PASD03000N"|"malattia"|13|17|15
"PASD03000N"|"Altri"|17|9|8
"PASL01000V"|"Maternità"|0|1|2
"PASL01000V"|"malattia"|9|17|15
"PASL01000V"|"Altri"|15|9|8
"PASL02000D"|"Maternità"|0|1|2
"PASL02000D"|"malattia"|15|17|15
"PASL02000D"|"Altri"|10|9|8
"PATD01000T"|"Maternità"|0|1|2
"PATD01000T"|"malattia"|25|17|15
"PATD01000T"|"Altri"|4|9|8
"PATD030003"|"Maternità"|0|1|2
"PATD030003"|"malattia"|48|17|15
"PATD030003"|"Altri"|15|9|8
"PATD04000N"|"Maternità"|6|1|2
"PATD04000N"|"malattia"|8|17|15
"PATD04000N"|"Altri"|7|9|8
"PATD050008"|"Maternità"|2|1|2
"PATD050008"|"malattia"|14|17|15
"PATD050008"|"Altri"|9|9|8
"PATD080004"|"Maternità"|8|1|2
"PATD080004"|"malattia"|25|17|15
"PATD080004"|"Altri"|10|9|8
"PATD09000P"|"Maternità"|0|1|2
"PATD09000P"|"malattia"|28|17|15
"PATD09000P"|"Altri"|6|9|8
"PATD120009"|"Maternità"|0|1|2
"PATD120009"|"malattia"|22|17|15
"PATD120009"|"Altri"|10|9|8
"PATD13000X"|"Maternità"|0|1|2
"PATD13000X"|"malattia"|9|17|15
"PATD13000X"|"Altri"|4|9|8
"PATD17000A"|"Maternità"|0|1|2
"PATD17000A"|"malattia"|13|17|15
"PATD17000A"|"Altri"|10|9|8
"PATF010004"|"Maternità"|0|1|2
"PATF010004"|"malattia"|16|17|15
"PATF010004"|"Altri"|10|9|8
"PATF030009"|"Maternità"|0|1|2
"PATF030009"|"malattia"|19|17|15
"PATF030009"|"Altri"|9|9|8
"PATH01000G"|"Maternità"|3|1|2
"PATH01000G"|"malattia"|18|17|15
"PATH01000G"|"Altri"|16|9|8
"PATL02000V"|"Maternità"|0|1|2
"PATL02000V"|"malattia"|14|17|15
"PATL02000V"|"Altri"|8|9|8
"PATL03000D"|"Maternità"|0|1|2
"PATL03000D"|"malattia"|8|17|15
"PATL03000D"|"Altri"|9|9|8
"PATN01000Q"|"Maternità"|1|1|2
"PATN01000Q"|"malattia"|17|17|15
"PATN01000Q"|"Altri"|11|9|8
"PAVC010006"|"Maternità"|2|1|2
"PAVC010006"|"malattia"|21|17|15
"PAVC010006"|"Altri"|10|9|8
"PAVE010005"|"Maternità"|7|1|2
"PAVE010005"|"malattia"|12|17|15
"PAVE010005"|"Altri"|6|9|8
"PCEE00200R"|"Maternità"|0|3|2
"PCEE00200R"|"malattia"|9|16|15
"PCEE00200R"|"Altri"|4|7|8
"PCEE00300L"|"Maternità"|0|3|2
"PCEE00300L"|"malattia"|14|16|15
"PCEE00300L"|"Altri"|3|7|8
"PCEE00400C"|"Maternità"|0|3|2
"PCEE00400C"|"malattia"|11|16|15
"PCEE00400C"|"Altri"|2|7|8
"PCEE005008"|"Maternità"|1|3|2
"PCEE005008"|"malattia"|9|16|15
"PCEE005008"|"Altri"|7|7|8
"PCEE00700X"|"Maternità"|11|3|2
"PCEE00700X"|"malattia"|9|16|15
"PCEE00700X"|"Altri"|8|7|8
"PCEE00800Q"|"Maternità"|0|3|2
"PCEE00800Q"|"malattia"|10|16|15
"PCEE00800Q"|"Altri"|6|7|8
"PCIC80400A"|"Maternità"|0|3|2
"PCIC80400A"|"malattia"|8|16|15
"PCIC80400A"|"Altri"|10|7|8
"PCIC805006"|"Maternità"|0|3|2
"PCIC805006"|"malattia"|5|16|15
"PCIC805006"|"Altri"|3|7|8
"PCIC806002"|"Maternità"|1|3|2
"PCIC806002"|"malattia"|8|16|15
"PCIC806002"|"Altri"|5|7|8
"PCIC80700T"|"Maternità"|0|3|2
"PCIC80700T"|"malattia"|28|16|15
"PCIC80700T"|"Altri"|18|7|8
"PCIC80800N"|"Maternità"|0|3|2
"PCIC80800N"|"malattia"|8|16|15
"PCIC80800N"|"Altri"|15|7|8
"PCIC80900D"|"Maternità"|0|3|2
"PCIC80900D"|"malattia"|10|16|15
"PCIC80900D"|"Altri"|5|7|8
"PCIC81000N"|"Maternità"|0|3|2
"PCIC81000N"|"malattia"|23|16|15
"PCIC81000N"|"Altri"|6|7|8
"PCIC81100D"|"Maternità"|0|3|2
"PCIC81100D"|"malattia"|9|16|15
"PCIC81100D"|"Altri"|5|7|8
"PCIC812009"|"Maternità"|8|3|2
"PCIC812009"|"malattia"|19|16|15
"PCIC812009"|"Altri"|8|7|8
"PCIC814001"|"Maternità"|0|3|2
"PCIC814001"|"malattia"|3|16|15
"PCIC814001"|"Altri"|19|7|8
"PCIC81500R"|"Maternità"|1|3|2
"PCIC81500R"|"malattia"|12|16|15
"PCIC81500R"|"Altri"|9|7|8
"PCIC81600L"|"Maternità"|4|3|2
"PCIC81600L"|"malattia"|14|16|15
"PCIC81600L"|"Altri"|13|7|8
"PCIC81700C"|"Maternità"|0|3|2
"PCIC81700C"|"malattia"|10|16|15
"PCIC81700C"|"Altri"|4|7|8
"PCIC818008"|"Maternità"|0|3|2
"PCIC818008"|"malattia"|5|16|15
"PCIC818008"|"Altri"|5|7|8
"PCIC819004"|"Maternità"|0|3|2
"PCIC819004"|"malattia"|8|16|15
"PCIC819004"|"Altri"|4|7|8
"PCIC820008"|"Maternità"|25|3|2
"PCIC820008"|"malattia"|6|16|15
"PCIC820008"|"Altri"|5|7|8
"PCIS001003"|"Maternità"|0|3|2
"PCIS001003"|"malattia"|11|16|15
"PCIS001003"|"Altri"|19|7|8
"PCIS00200V"|"Maternità"|0|3|2
"PCIS00200V"|"malattia"|7|16|15
"PCIS00200V"|"Altri"|6|7|8
"PCIS00300P"|"Maternità"|0|3|2
"PCIS00300P"|"malattia"|8|16|15
"PCIS00300P"|"Altri"|26|7|8
"PCIS00400E"|"Maternità"|11|3|2
"PCIS00400E"|"malattia"|10|16|15
"PCIS00400E"|"Altri"|10|7|8
"PCIS006006"|"Maternità"|0|3|2
"PCIS006006"|"malattia"|7|16|15
"PCIS006006"|"Altri"|12|7|8
"PCIS007002"|"Maternità"|3|3|2
"PCIS007002"|"malattia"|21|16|15
"PCIS007002"|"Altri"|8|7|8
"PCMM00200Q"|"Maternità"|0|3|2
"PCMM00200Q"|"malattia"|22|16|15
"PCMM00200Q"|"Altri"|3|7|8
"PCMM00300G"|"Maternità"|0|3|2
"PCMM00300G"|"malattia"|18|16|15
"PCMM00300G"|"Altri"|5|7|8
"PCMM00400B"|"Maternità"|0|3|2
"PCMM00400B"|"malattia"|6|16|15
"PCMM00400B"|"Altri"|8|7|8
"PCPC010004"|"Maternità"|0|3|2
"PCPC010004"|"malattia"|17|16|15
"PCPC010004"|"Altri"|14|7|8
"PCPM010008"|"Maternità"|0|3|2
"PCPM010008"|"malattia"|10|16|15
"PCPM010008"|"Altri"|5|7|8
"PCPS02000T"|"Maternità"|7|3|2
"PCPS02000T"|"malattia"|10|16|15
"PCPS02000T"|"Altri"|13|7|8
"PCSL010004"|"Maternità"|0|3|2
"PCSL010004"|"malattia"|24|16|15
"PCSL010004"|"Altri"|19|7|8
"PDEE01500D"|"Maternità"|15|2|2
"PDEE01500D"|"malattia"|10|14|15
"PDEE01500D"|"Altri"|3|7|8
"PDEE01900R"|"Maternità"|2|2|2
"PDEE01900R"|"malattia"|23|14|15
"PDEE01900R"|"Altri"|17|7|8
"PDEE02600X"|"Maternità"|9|2|2
"PDEE02600X"|"malattia"|11|14|15
"PDEE02600X"|"Altri"|5|7|8
"PDEE02800G"|"Maternità"|10|2|2
"PDEE02800G"|"malattia"|11|14|15
"PDEE02800G"|"Altri"|6|7|8
"PDEE03100B"|"Maternità"|0|2|2
"PDEE03100B"|"malattia"|12|14|15
"PDEE03100B"|"Altri"|4|7|8
"PDEE045009"|"Maternità"|0|2|2
"PDEE045009"|"malattia"|15|14|15
"PDEE045009"|"Altri"|2|7|8
"PDEE047001"|"Maternità"|0|2|2
"PDEE047001"|"malattia"|6|14|15
"PDEE047001"|"Altri"|7|7|8
"PDEE054004"|"Maternità"|0|2|2
"PDEE054004"|"malattia"|15|14|15
"PDEE054004"|"Altri"|3|7|8
"PDEE059007"|"Maternità"|6|2|2
"PDEE059007"|"malattia"|11|14|15
"PDEE059007"|"Altri"|16|7|8
"PDEE07100T"|"Maternità"|0|2|2
"PDEE07100T"|"malattia"|11|14|15
"PDEE07100T"|"Altri"|2|7|8
"PDIC82200E"|"Maternità"|0|2|2
"PDIC82200E"|"malattia"|26|14|15
"PDIC82200E"|"Altri"|7|7|8
"PDIC82300A"|"Maternità"|0|2|2
"PDIC82300A"|"malattia"|25|14|15
"PDIC82300A"|"Altri"|6|7|8
"PDIC824006"|"Maternità"|15|2|2
"PDIC824006"|"malattia"|9|14|15
"PDIC824006"|"Altri"|10|7|8
"PDIC825002"|"Maternità"|7|2|2
"PDIC825002"|"malattia"|16|14|15
"PDIC825002"|"Altri"|1|7|8
"PDIC82700N"|"Maternità"|1|2|2
"PDIC82700N"|"malattia"|25|14|15
"PDIC82700N"|"Altri"|12|7|8
"PDIC82800D"|"Maternità"|0|2|2
"PDIC82800D"|"malattia"|10|14|15
"PDIC82800D"|"Altri"|6|7|8
"PDIC829009"|"Maternità"|0|2|2
"PDIC829009"|"malattia"|8|14|15
"PDIC829009"|"Altri"|3|7|8
"PDIC83000D"|"Maternità"|0|2|2
"PDIC83000D"|"malattia"|24|14|15
"PDIC83000D"|"Altri"|5|7|8
"PDIC831009"|"Maternità"|0|2|2
"PDIC831009"|"malattia"|20|14|15
"PDIC831009"|"Altri"|11|7|8
"PDIC832005"|"Maternità"|0|2|2
"PDIC832005"|"malattia"|7|14|15
"PDIC832005"|"Altri"|2|7|8
"PDIC833001"|"Maternità"|4|2|2
"PDIC833001"|"malattia"|23|14|15
"PDIC833001"|"Altri"|5|7|8
"PDIC83400R"|"Maternità"|0|2|2
"PDIC83400R"|"malattia"|15|14|15
"PDIC83400R"|"Altri"|5|7|8
"PDIC83500L"|"Maternità"|0|2|2
"PDIC83500L"|"malattia"|13|14|15
"PDIC83500L"|"Altri"|3|7|8
"PDIC83600C"|"Maternità"|1|2|2
"PDIC83600C"|"malattia"|8|14|15
"PDIC83600C"|"Altri"|8|7|8
"PDIC837008"|"Maternità"|0|2|2
"PDIC837008"|"malattia"|19|14|15
"PDIC837008"|"Altri"|8|7|8
"PDIC838004"|"Maternità"|0|2|2
"PDIC838004"|"malattia"|21|14|15
"PDIC838004"|"Altri"|4|7|8
"PDIC83900X"|"Maternità"|0|2|2
"PDIC83900X"|"malattia"|12|14|15
"PDIC83900X"|"Altri"|21|7|8
"PDIC840004"|"Maternità"|2|2|2
"PDIC840004"|"malattia"|4|14|15
"PDIC840004"|"Altri"|3|7|8
"PDIC84100X"|"Maternità"|17|2|2
"PDIC84100X"|"malattia"|6|14|15
"PDIC84100X"|"Altri"|29|7|8
"PDIC84200Q"|"Maternità"|0|2|2
"PDIC84200Q"|"malattia"|23|14|15
"PDIC84200Q"|"Altri"|15|7|8
"PDIC84300G"|"Maternità"|0|2|2
"PDIC84300G"|"malattia"|15|14|15
"PDIC84300G"|"Altri"|6|7|8
"PDIC84400B"|"Maternità"|0|2|2
"PDIC84400B"|"malattia"|9|14|15
"PDIC84400B"|"Altri"|3|7|8
"PDIC845007"|"Maternità"|0|2|2
"PDIC845007"|"malattia"|14|14|15
"PDIC845007"|"Altri"|5|7|8
"PDIC846003"|"Maternità"|1|2|2
"PDIC846003"|"malattia"|4|14|15
"PDIC846003"|"Altri"|2|7|8
"PDIC84700V"|"Maternità"|0|2|2
"PDIC84700V"|"malattia"|16|14|15
"PDIC84700V"|"Altri"|2|7|8
"PDIC84800P"|"Maternità"|14|2|2
"PDIC84800P"|"malattia"|6|14|15
"PDIC84800P"|"Altri"|5|7|8
"PDIC84900E"|"Maternità"|14|2|2
"PDIC84900E"|"malattia"|5|14|15
"PDIC84900E"|"Altri"|2|7|8
"PDIC85000P"|"Maternità"|0|2|2
"PDIC85000P"|"malattia"|19|14|15
"PDIC85000P"|"Altri"|7|7|8
"PDIC85100E"|"Maternità"|17|2|2
"PDIC85100E"|"malattia"|13|14|15
"PDIC85100E"|"Altri"|0|7|8
"PDIC85200A"|"Maternità"|0|2|2
"PDIC85200A"|"malattia"|10|14|15
"PDIC85200A"|"Altri"|28|7|8
"PDIC853006"|"Maternità"|7|2|2
"PDIC853006"|"malattia"|9|14|15
"PDIC853006"|"Altri"|2|7|8
"PDIC854002"|"Maternità"|0|2|2
"PDIC854002"|"malattia"|7|14|15
"PDIC854002"|"Altri"|4|7|8
"PDIC85500T"|"Maternità"|0|2|2
"PDIC85500T"|"malattia"|24|14|15
"PDIC85500T"|"Altri"|6|7|8
"PDIC85600N"|"Maternità"|2|2|2
"PDIC85600N"|"malattia"|17|14|15
"PDIC85600N"|"Altri"|1|7|8
"PDIC85700D"|"Maternità"|0|2|2
"PDIC85700D"|"malattia"|25|14|15
"PDIC85700D"|"Altri"|3|7|8
"PDIC858009"|"Maternità"|0|2|2
"PDIC858009"|"malattia"|24|14|15
"PDIC858009"|"Altri"|6|7|8
"PDIC859005"|"Maternità"|1|2|2
"PDIC859005"|"malattia"|13|14|15
"PDIC859005"|"Altri"|23|7|8
"PDIC860009"|"Maternità"|1|2|2
"PDIC860009"|"malattia"|10|14|15
"PDIC860009"|"Altri"|2|7|8
"PDIC861005"|"Maternità"|3|2|2
"PDIC861005"|"malattia"|14|14|15
"PDIC861005"|"Altri"|8|7|8
"PDIC862001"|"Maternità"|0|2|2
"PDIC862001"|"malattia"|18|14|15
"PDIC862001"|"Altri"|2|7|8
"PDIC86300R"|"Maternità"|1|2|2
"PDIC86300R"|"malattia"|16|14|15
"PDIC86300R"|"Altri"|3|7|8
"PDIC86400L"|"Maternità"|10|2|2
"PDIC86400L"|"malattia"|14|14|15
"PDIC86400L"|"Altri"|6|7|8
"PDIC86500C"|"Maternità"|17|2|2
"PDIC86500C"|"malattia"|5|14|15
"PDIC86500C"|"Altri"|7|7|8
"PDIC866008"|"Maternità"|11|2|2
"PDIC866008"|"malattia"|9|14|15
"PDIC866008"|"Altri"|2|7|8
"PDIC867004"|"Maternità"|0|2|2
"PDIC867004"|"malattia"|10|14|15
"PDIC867004"|"Altri"|11|7|8
"PDIC86800X"|"Maternità"|17|2|2
"PDIC86800X"|"malattia"|10|14|15
"PDIC86800X"|"Altri"|3|7|8
"PDIC87000X"|"Maternità"|2|2|2
"PDIC87000X"|"malattia"|22|14|15
"PDIC87000X"|"Altri"|5|7|8
"PDIC87100Q"|"Maternità"|0|2|2
"PDIC87100Q"|"malattia"|21|14|15
"PDIC87100Q"|"Altri"|7|7|8
"PDIC87200G"|"Maternità"|0|2|2
"PDIC87200G"|"malattia"|12|14|15
"PDIC87200G"|"Altri"|5|7|8
"PDIC87300B"|"Maternità"|0|2|2
"PDIC87300B"|"malattia"|13|14|15
"PDIC87300B"|"Altri"|17|7|8
"PDIC874007"|"Maternità"|0|2|2
"PDIC874007"|"malattia"|15|14|15
"PDIC874007"|"Altri"|3|7|8
"PDIC875003"|"Maternità"|0|2|2
"PDIC875003"|"malattia"|6|14|15
"PDIC875003"|"Altri"|17|7|8
"PDIC87600V"|"Maternità"|0|2|2
"PDIC87600V"|"malattia"|17|14|15
"PDIC87600V"|"Altri"|4|7|8
"PDIC87700P"|"Maternità"|0|2|2
"PDIC87700P"|"malattia"|28|14|15
"PDIC87700P"|"Altri"|6|7|8
"PDIC87800E"|"Maternità"|0|2|2
"PDIC87800E"|"malattia"|17|14|15
"PDIC87800E"|"Altri"|9|7|8
"PDIC87900A"|"Maternità"|0|2|2
"PDIC87900A"|"malattia"|15|14|15
"PDIC87900A"|"Altri"|3|7|8
"PDIC88000E"|"Maternità"|11|2|2
"PDIC88000E"|"malattia"|13|14|15
"PDIC88000E"|"Altri"|7|7|8
"PDIC88100A"|"Maternità"|1|2|2
"PDIC88100A"|"malattia"|20|14|15
"PDIC88100A"|"Altri"|9|7|8
"PDIC882006"|"Maternità"|0|2|2
"PDIC882006"|"malattia"|12|14|15
"PDIC882006"|"Altri"|3|7|8
"PDIC883002"|"Maternità"|2|2|2
"PDIC883002"|"malattia"|16|14|15
"PDIC883002"|"Altri"|3|7|8
"PDIC88400T"|"Maternità"|5|2|2
"PDIC88400T"|"malattia"|6|14|15
"PDIC88400T"|"Altri"|10|7|8
"PDIC88500N"|"Maternità"|0|2|2
"PDIC88500N"|"malattia"|29|14|15
